case,cc3,country,year,systemic_crisis,exch_usd,domestic_debt_in_default,sovereign_external_debt_default,gdp_weighted_default,inflation_annual_cpi,independence,currency_crises,inflation_crises,banking_crisis,inflation_capped,exch_usd_capped
70,ZWE,Zimbabwe,1979,0,6.740000000000001e-27,1,1,0.0,12.55279758,1,0,0,0,12.55279758,6.740000000000001e-27
70,ZWE,Zimbabwe,1980,0,6.31e-27,1,1,0.0,7.2,1,0,0,0,7.2,6.31e-27
70,ZWE,Zimbabwe,1981,0,7.23e-27,0,0,0.0,13.2,1,0,0,0,13.2,7.23e-27
70,ZWE,Zimbabwe,1982,0,7.39e-27,0,0,0.0,10.4,1,1,0,0,10.4,7.39e-27
70,ZWE,Zimbabwe,1983,0,1.11e-26,0,0,0.0,23.2,1,1,1,0,23.2,1.11e-26
70,ZWE,Zimbabwe,1984,0,1.4500000000000002e-26,0,0,0.0,20.3,1,1,1,0,20.3,1.4500000000000002e-26
70,ZWE,Zimbabwe,1985,0,1.63e-26,0,0,0.0,8.3,1,0,0,0,8.3,1.63e-26
70,ZWE,Zimbabwe,1986,0,1.68e-26,0,0,0.0,14.5,1,0,0,0,14.5,1.68e-26
70,ZWE,Zimbabwe,1987,0,1.6e-26,0,0,0.0,12.5,1,0,0,0,12.5,1.6e-26
70,ZWE,Zimbabwe,1988,0,1.93e-26,0,0,0.0,7.4,1,1,0,0,7.4,1.93e-26
70,ZWE,Zimbabwe,1989,0,2.22e-26,0,0,0.0,12.8,1,1,0,0,12.8,2.22e-26
70,ZWE,Zimbabwe,1990,0,2.61e-26,0,0,0.0,17.4,1,1,0,0,17.4,2.61e-26
70,ZWE,Zimbabwe,1991,0,5.04e-26,0,0,0.0,24.0,1,1,1,0,24.0,5.04e-26
70,ZWE,Zimbabwe,1992,0,5.37e-26,0,0,0.0,41.6,1,0,1,0,41.6,5.37e-26
70,ZWE,Zimbabwe,1993,0,6.81e-26,0,0,0.0,28.2,1,1,1,0,28.2,6.81e-26
70,ZWE,Zimbabwe,1994,0,8.38e-26,0,0,0.0,21.11354311,1,1,1,0,21.11354311,8.38e-26
70,ZWE,Zimbabwe,1995,1,9.31e-26,0,0,0.0,25.80873955,1,0,1,1,25.80873955,9.31e-26
70,ZWE,Zimbabwe,1996,1,1.08e-25,0,0,0.0,16.40028408,1,1,0,1,16.40028408,1.08e-25
70,ZWE,Zimbabwe,1997,1,1.8299999999999999e-25,0,0,0.0,20.0650384,1,1,1,1,20.0650384,1.8299999999999999e-25
70,ZWE,Zimbabwe,1998,1,3.71e-25,0,0,0.0,46.61127497,1,1,1,1,46.61127497,3.71e-25
70,ZWE,Zimbabwe,1999,1,3.72e-25,0,0,0.0,56.92320336,1,0,1,1,56.92320336,3.72e-25
70,ZWE,Zimbabwe,2000,1,5.5e-25,1,1,0.0,55.20369616,1,1,1,1,55.20369616,5.5e-25
70,ZWE,Zimbabwe,2001,1,5.51e-25,1,1,0.0,112.1184112,1,0,1,1,112.1184112,5.51e-25
70,ZWE,Zimbabwe,2002,1,5.5e-25,1,1,0.0,198.928606,1,0,1,1,198.928606,5.5e-25
70,ZWE,Zimbabwe,2003,1,7.949999999999999e-24,1,1,0.0,598.7447505,1,1,1,1,269.6045800000037,7.949999999999999e-24
70,ZWE,Zimbabwe,2004,1,5.6e-23,1,1,0.0,132.7467739,1,1,1,1,132.7467739,5.6e-23
70,ZWE,Zimbabwe,2005,1,8.46e-22,1,1,0.0,585.8443656,1,1,1,1,269.6045800000037,8.46e-22
70,ZWE,Zimbabwe,2006,1,3e-19,1,1,0.0,1281.113605,1,1,1,1,269.6045800000037,3e-19
70,ZWE,Zimbabwe,2007,1,1.9e-16,1,1,0.0,66279.89237,1,1,1,1,269.6045800000037,1.9e-16
70,ZWE,Zimbabwe,2008,1,0.002,1,1,0.0,21989695.22,1,1,1,1,269.6045800000037,0.002
70,ZWE,Zimbabwe,2009,1,354.8,1,1,0.0,-7.67,1,1,0,1,-7.67,354.8
70,ZWE,Zimbabwe,2010,0,378.2,1,1,0.0,3.217,1,0,0,0,3.217,378.2
70,ZWE,Zimbabwe,2011,0,361.9,1,1,0.0,4.92,1,0,0,0,4.92,361.9
70,ZWE,Zimbabwe,2012,0,361.9,1,1,0.0,3.72,1,0,0,0,3.72,361.9
70,ZWE,Zimbabwe,2013,0,361.9,1,1,0.0,1.632,1,0,0,0,1.632,361.9
